"id","pair","status","A0","ATF","start","zij"
225,113,0,4,3.8,1.5,0.82
225,113,0,4,3.8,2.3,0.75
225,113,0,4,3.8,3,1.06
226,113,0,1,1,0,0.82
226,113,0,1,1,0.2,1.1
226,113,0,1,1,0.5,0.95
226,113,0,1,1,0.8,1.28
227,114,1,3,5,0,1.07
227,114,1,3,5,2.5,1.13
228,114,1,0,3.7,0,1.47
228,114,1,0,3.7,0.9,1.19
228,114,1,0,3.7,1.9,1.13
228,114,1,0,3.7,2.8,0.88
229,115,0,1,6.7,0,0.82
229,115,0,1,6.7,2.2,0.89
229,115,0,1,6.7,4.5,1.39
230,115,1,2,10.8,0,0.74
230,115,1,2,10.8,5.4,1.13
231,116,1,0,2.2,0,1.37
231,116,1,0,2.2,0.6,1.56
231,116,1,0,2.2,1.1,0.93
231,116,1,0,2.2,1.7,1.02
232,116,0,0,9.6,0,0.61
232,116,0,0,9.6,1.9,0.69
232,116,0,0,9.6,3.8,0.97
232,116,0,0,9.6,5.8,1.13
232,116,0,0,9.6,7.7,1.31
233,117,0,2,1.6,0,1.24
233,117,0,2,1.6,0.8,0.86
234,117,1,3,8.5,0,1.12
234,117,1,3,8.5,1.7,1.39
234,117,1,3,8.5,3.4,1.33
234,117,1,3,8.5,5.1,1.27
234,117,1,3,8.5,6.8,1.49
235,118,0,0,8.8,0,0.94
235,118,0,0,8.8,4.4,1.11
236,118,0,0,9.3,0,0.97
236,118,0,0,9.3,2.3,1.02
236,118,0,0,9.3,4.7,1.01
236,118,0,0,9.3,7,0.67
237,119,1,4,5.5,0,1.24
237,119,1,4,5.5,1.8,1.24
237,119,1,4,5.5,3.7,1
238,119,0,1,6.4,0,1.18
238,119,0,1,6.4,1.6,0.65
238,119,0,1,6.4,3.2,1.14
238,119,0,1,6.4,4.8,0.94
239,120,0,4,10.6,0,0.92
239,120,0,4,10.6,2.1,1.26
239,120,0,4,10.6,4.2,1.08
239,120,0,4,10.6,6.4,1.28
239,120,0,4,10.6,8.5,1.24
240,120,0,0,6.3,0,0.83
240,120,0,0,6.3,3.1,0.66
241,121,0,2,14.9,0,0.88
241,121,0,2,14.9,3.7,0.99
241,121,0,2,14.9,7.4,0.68
241,121,0,2,14.9,11.2,0.73
242,121,0,1,8.1,0,0.56
242,121,0,1,8.1,4,0.37
243,122,0,0,3.5,0,1.23
243,122,0,0,3.5,0.9,1.06
243,122,0,0,3.5,1.8,1.21
243,122,0,0,3.5,2.6,1.51
244,122,0,0,10.5,0,1.24
244,122,0,0,10.5,3.5,1.29
244,122,0,0,10.5,7,0.92
245,123,0,0,3.8,0,1.46
245,123,0,0,3.8,1.3,1.14
245,123,0,0,3.8,2.5,1.27
246,123,0,1,8.3,0,0.93
246,123,0,1,8.3,1.7,1.26
246,123,0,1,8.3,3.3,1.12
246,123,0,1,8.3,5,1.04
246,123,0,1,8.3,6.6,1.09
247,124,1,0,4.3,0,1.07
247,124,1,0,4.3,1.1,0.88
247,124,1,0,4.3,2.1,1.15
247,124,1,0,4.3,3.2,0.89
248,124,0,3,2.3,0,1.07
248,124,0,3,2.3,0.8,0.85
248,124,0,3,2.3,1.5,1.23
249,125,1,5,1.8,0,1.09
249,125,1,5,1.8,0.4,1.17
249,125,1,5,1.8,0.7,1.58
249,125,1,5,1.8,1.1,1.09
249,125,1,5,1.8,1.4,1.51
250,125,0,0,6.3,0,1.15
250,125,0,0,6.3,1.6,1.01
250,125,0,0,6.3,3.1,1
250,125,0,0,6.3,4.7,0.98
251,126,0,0,10.5,0,1.11
251,126,0,0,10.5,2.1,0.98
251,126,0,0,10.5,4.2,0.68
251,126,0,0,10.5,6.3,1.07
251,126,0,0,10.5,8.4,1.17
252,126,0,1,1.7,0,0.72
252,126,0,1,1.7,0.3,0.58
252,126,0,1,1.7,0.7,0.9
252,126,0,1,1.7,1,1.01
252,126,0,1,1.7,1.4,0.96
253,127,1,2,5,0,0.98
253,127,1,2,5,1.2,1.26
253,127,1,2,5,2.5,1.14
253,127,1,2,5,3.8,0.76
254,127,0,3,7.6,0,1.33
254,127,0,3,7.6,2.5,0.99
254,127,0,3,7.6,5.1,1.39
255,128,1,0,11.1,0,0.76
255,128,1,0,11.1,2.8,0.98
255,128,1,0,11.1,5.6,1.13
255,128,1,0,11.1,8.3,0.97
256,128,1,0,2.8,0,1.26
256,128,1,0,2.8,0.9,1.08
256,128,1,0,2.8,1.9,1.16
257,129,0,3,3.5,0,1.18
257,129,0,3,3.5,0.9,0.83
257,129,0,3,3.5,1.8,1.43
257,129,0,3,3.5,2.6,1.36
258,129,0,5,11.4,0,1.27
258,129,0,5,11.4,3.8,0.99
258,129,0,5,11.4,7.6,1.54
259,130,1,4,2.3,0,0.82
259,130,1,4,2.3,0.5,0.94
259,130,1,4,2.3,0.9,0.86
259,130,1,4,2.3,1.4,0.79
259,130,1,4,2.3,1.8,0.64
260,130,1,1,9.3,0,1
260,130,1,1,9.3,2.3,1.39
260,130,1,1,9.3,4.7,0.67
260,130,1,1,9.3,7,0.99
261,131,0,3,0.9,0,1.07
261,131,0,3,0.9,0.4,1
262,131,0,2,0.1,0,0.94
262,131,0,2,0.1,0,0.65
262,131,0,2,0.1,0,1
262,131,0,2,0.1,0.1,0.78
262,131,0,2,0.1,0.1,0.54
263,132,1,4,6.1,0,1.27
263,132,1,4,6.1,1.5,1.27
263,132,1,4,6.1,3,1.12
263,132,1,4,6.1,4.6,1.09
264,132,1,0,0.7,0,1.55
264,132,1,0,0.7,0.3,1.18
265,133,0,0,10,0,0.97
265,133,0,0,10,2,1.55
265,133,0,0,10,4,0.97
265,133,0,0,10,6,0.99
265,133,0,0,10,8,1.33
266,133,0,2,3.7,0,1.38
266,133,0,2,3.7,0.7,0.91
266,133,0,2,3.7,1.5,1.32
266,133,0,2,3.7,2.2,0.82
266,133,0,2,3.7,3,1.01
267,134,0,0,8.3,0,0.92
267,134,0,0,8.3,2.1,0.8
267,134,0,0,8.3,4.2,1.08
267,134,0,0,8.3,6.2,1.02
268,134,0,0,13.3,0,0.96
268,134,0,0,13.3,4.4,1.15
268,134,0,0,13.3,8.9,1.01
269,135,0,0,6.1,0,1.47
269,135,0,0,6.1,1.2,0.76
269,135,0,0,6.1,2.4,1.2
269,135,0,0,6.1,3.7,1.1
269,135,0,0,6.1,4.9,1.1
270,135,0,3,10.1,0,1.7
270,135,0,3,10.1,5,1.4
271,136,1,1,8.6,0,0.88
271,136,1,1,8.6,1.7,1.19
271,136,1,1,8.6,3.4,0.76
271,136,1,1,8.6,5.2,0.82
271,136,1,1,8.6,6.9,0.98
272,136,0,0,1.7,0,0.86
272,136,0,0,1.7,0.3,0.62
272,136,0,0,1.7,0.7,0.34
272,136,0,0,1.7,1,0.63
272,136,0,0,1.7,1.4,0.81
273,137,1,4,6.8,0,1.05
273,137,1,4,6.8,1.4,0.77
273,137,1,4,6.8,2.7,0.8
273,137,1,4,6.8,4.1,0.96
273,137,1,4,6.8,5.4,1.19
274,137,0,4,3.8,0,1.57
274,137,0,4,3.8,0.9,0.95
274,137,0,4,3.8,1.9,1.38
274,137,0,4,3.8,2.8,1.32
275,138,0,1,6.6,0,1.29
275,138,0,1,6.6,2.2,0.92
275,138,0,1,6.6,4.4,1.14
276,138,0,3,3.8,0,1.12
276,138,0,3,3.8,0.9,1.1
276,138,0,3,3.8,1.9,0.85
276,138,0,3,3.8,2.8,1
277,139,0,5,9.3,0,0.72
277,139,0,5,9.3,1.9,0.87
277,139,0,5,9.3,3.7,1.27
277,139,0,5,9.3,5.6,1.11
277,139,0,5,9.3,7.4,0.69
278,139,0,1,5.6,0,1.25
278,139,0,1,5.6,1.9,0.97
278,139,0,1,5.6,3.7,1.01
279,140,0,4,4.5,0,0.76
279,140,0,4,4.5,1.5,0.8
279,140,0,4,4.5,3,0.97
280,140,1,0,10,0,0.95
280,140,1,0,10,5,0.75
281,141,0,0,8.9,0,1.09
281,141,0,0,8.9,3,0.63
281,141,0,0,8.9,5.9,1.03
282,141,1,0,6.2,0,1.24
282,141,1,0,6.2,1.2,1.37
282,141,1,0,6.2,2.5,1.2
282,141,1,0,6.2,3.7,1.34
282,141,1,0,6.2,5,1.39
283,142,0,3,10.1,0,0.45
283,142,0,3,10.1,5,0.92
284,142,0,0,9.1,0,0.9
284,142,0,0,9.1,2.3,1.16
284,142,0,0,9.1,4.6,1.09
284,142,0,0,9.1,6.8,0.99
285,143,0,0,8.8,0,1.17
285,143,0,0,8.8,2.9,0.71
285,143,0,0,8.8,5.9,1.17
286,143,0,0,5.7,0,0.59
286,143,0,0,5.7,1.4,1.08
286,143,0,0,5.7,2.9,1.18
286,143,0,0,5.7,4.3,0.76
287,144,0,0,5.4,0,0.8
287,144,0,0,5.4,1.1,0.96
287,144,0,0,5.4,2.2,0.72
287,144,0,0,5.4,3.2,1.13
287,144,0,0,5.4,4.3,1.29
288,144,0,0,8,0,0.59
288,144,0,0,8,2,0.96
288,144,0,0,8,4,0.78
288,144,0,0,8,6,0.88
289,145,1,0,9.6,0,0.93
289,145,1,0,9.6,3.2,0.9
289,145,1,0,9.6,6.4,0.73
290,145,0,2,4.9,0,0.83
290,145,0,2,4.9,1.6,0.87
290,145,0,2,4.9,3.3,0.94
291,146,0,0,3.3,0,1.34
291,146,0,0,3.3,0.7,0.74
291,146,0,0,3.3,1.3,0.66
291,146,0,0,3.3,2,1.12
291,146,0,0,3.3,2.6,1.08
292,146,0,3,3.4,0,1.26
292,146,0,3,3.4,0.8,1.26
292,146,0,3,3.4,1.7,1.25
292,146,0,3,3.4,2.5,1.29
293,147,0,0,7.8,0,0.91
293,147,0,0,7.8,2.6,1.06
293,147,0,0,7.8,5.2,1.04
294,147,0,0,5.3,0,0.28
294,147,0,0,5.3,1.1,0.81
294,147,0,0,5.3,2.1,0.9
294,147,0,0,5.3,3.2,1.3
294,147,0,0,5.3,4.2,0.71
295,148,0,0,8.7,0,1.35
295,148,0,0,8.7,1.7,1.11
295,148,0,0,8.7,3.5,1.14
295,148,0,0,8.7,5.2,1.04
295,148,0,0,8.7,7,1.47
296,148,1,0,5.9,0,1.42
296,148,1,0,5.9,2,1.11
296,148,1,0,5.9,3.9,1.32
297,149,0,0,1.2,0,1.24
297,149,0,0,1.2,0.6,1.1
298,149,0,2,1.2,0,1.1
298,149,0,2,1.2,0.2,1
298,149,0,2,1.2,0.5,1.07
298,149,0,2,1.2,0.7,0.79
298,149,0,2,1.2,1,0.9
299,150,1,0,5.6,0,1.07
299,150,1,0,5.6,2.8,0.95
300,150,0,4,9.1,0,0.88
300,150,0,4,9.1,4.6,1
301,151,0,5,0.8,0,1.23
301,151,0,5,0.8,0.4,1.06
302,151,1,0,4.2,0,0.83
302,151,1,0,4.2,2.1,1.11
303,152,0,2,5.6,0,0.77
303,152,0,2,5.6,2.8,0.79
304,152,0,4,11.8,0,0.64
304,152,0,4,11.8,5.9,0.71
305,153,1,0,2.6,0,1.05
305,153,1,0,2.6,0.9,1.07
305,153,1,0,2.6,1.7,1.42
306,153,1,5,3.3,0,1.12
306,153,1,5,3.3,0.8,0.97
306,153,1,5,3.3,1.6,0.71
306,153,1,5,3.3,2.5,1.04
307,154,0,0,12.5,0,0.9
307,154,0,0,12.5,3.1,1.49
307,154,0,0,12.5,6.2,1.1
307,154,0,0,12.5,9.4,0.79
308,154,1,4,11.3,0,1.16
308,154,1,4,11.3,2.8,1.27
308,154,1,4,11.3,5.7,1.24
308,154,1,4,11.3,8.5,1.18
309,155,0,0,5.1,0,1.37
309,155,0,0,5.1,1,0.93
309,155,0,0,5.1,2,1.3
309,155,0,0,5.1,3.1,1.24
309,155,0,0,5.1,4.1,1.04
310,155,0,1,1,0,0.9
310,155,0,1,1,0.5,0.67
311,156,1,0,2.5,0,0.85
311,156,1,0,2.5,0.8,1.13
311,156,1,0,2.5,1.7,1.34
312,156,0,2,9.4,0,0.75
312,156,0,2,9.4,4.7,0.5
313,157,0,3,13.7,0,1.02
313,157,0,3,13.7,3.4,0.84
313,157,0,3,13.7,6.8,1.16
313,157,0,3,13.7,10.3,0.74
314,157,0,4,14.5,0,1.16
314,157,0,4,14.5,3.6,0.87
314,157,0,4,14.5,7.2,1.02
314,157,0,4,14.5,10.9,0.93
315,158,0,0,13.2,0,1.09
315,158,0,0,13.2,3.3,0.73
315,158,0,0,13.2,6.6,0.81
315,158,0,0,13.2,9.9,1.25
316,158,0,0,10.4,0,0.73
316,158,0,0,10.4,3.5,0.88
316,158,0,0,10.4,6.9,0.85
317,159,0,0,7.1,0,1.31
317,159,0,0,7.1,1.4,0.99
317,159,0,0,7.1,2.8,1.07
317,159,0,0,7.1,4.3,0.73
317,159,0,0,7.1,5.7,0.71
318,159,0,5,11.4,0,0.83
318,159,0,5,11.4,5.7,0.9
319,160,0,1,4.4,0,0.62
319,160,0,1,4.4,1.1,1.09
319,160,0,1,4.4,2.2,0.96
319,160,0,1,4.4,3.3,1.29
320,160,1,0,1.9,0,0.8
320,160,1,0,1.9,0.4,1.21
320,160,1,0,1.9,0.8,0.52
320,160,1,0,1.9,1.1,0.95
320,160,1,0,1.9,1.5,0.83
321,161,0,4,5.7,0,0.55
321,161,0,4,5.7,2.9,1.21
322,161,1,0,8.8,0,1.36
322,161,1,0,8.8,4.4,0.91
323,162,1,0,4,0,0.63
323,162,1,0,4,2,0.68
324,162,1,0,5.1,0,1.23
324,162,1,0,5.1,1,0.9
324,162,1,0,5.1,2,0.94
324,162,1,0,5.1,3.1,1.08
324,162,1,0,5.1,4.1,1.12
325,163,0,0,3.7,0,0.63
325,163,0,0,3.7,1.9,1.17
326,163,0,0,9.9,0,0.95
326,163,0,0,9.9,5,0.91
327,164,0,1,11.2,0,0.85
327,164,0,1,11.2,2.8,0.72
327,164,0,1,11.2,5.6,1.17
327,164,0,1,11.2,8.4,1.24
328,164,0,2,4.3,0,0.53
328,164,0,2,4.3,0.9,0.57
328,164,0,2,4.3,1.7,0.82
328,164,0,2,4.3,2.6,0.86
328,164,0,2,4.3,3.4,0.54
329,165,1,0,5.1,0,0.9
329,165,1,0,5.1,1,1.1
329,165,1,0,5.1,2,0.94
329,165,1,0,5.1,3.1,1.02
329,165,1,0,5.1,4.1,0.63
330,165,0,0,1.2,0,0.91
330,165,0,0,1.2,0.2,0.93
330,165,0,0,1.2,0.5,1.04
330,165,0,0,1.2,0.7,1.05
330,165,0,0,1.2,1,0.96
331,166,1,1,7.2,0,1.11
331,166,1,1,7.2,2.4,1.32
331,166,1,1,7.2,4.8,1.17
332,166,0,0,7.4,0,0.77
332,166,0,0,7.4,3.7,0.95
333,167,1,0,6.2,0,1.02
333,167,1,0,6.2,1.2,1.09
333,167,1,0,6.2,2.5,1.07
333,167,1,0,6.2,3.7,0.95
333,167,1,0,6.2,5,1.01
334,167,0,0,7.6,0,0.82
334,167,0,0,7.6,2.5,0.55
334,167,0,0,7.6,5.1,1.13
335,168,0,4,10.1,0,0.71
335,168,0,4,10.1,2,0.99
335,168,0,4,10.1,4,0.77
335,168,0,4,10.1,6.1,1.19
335,168,0,4,10.1,8.1,1.33
336,168,0,2,6.8,0,0.89
336,168,0,2,6.8,1.4,0.85
336,168,0,2,6.8,2.7,1
336,168,0,2,6.8,4.1,1.03
336,168,0,2,6.8,5.4,1.11
337,169,0,2,1.1,0,1
337,169,0,2,1.1,0.2,1.26
337,169,0,2,1.1,0.4,1.03
337,169,0,2,1.1,0.7,0.92
337,169,0,2,1.1,0.9,0.79
338,169,0,0,3.7,0,0.88
338,169,0,0,3.7,0.9,0.53
338,169,0,0,3.7,1.9,1.1
338,169,0,0,3.7,2.8,1.32
339,170,0,5,2.2,0,0.9
339,170,0,5,2.2,0.4,0.74
339,170,0,5,2.2,0.9,0.98
339,170,0,5,2.2,1.3,1.19
339,170,0,5,2.2,1.8,0.63
340,170,0,4,3.5,0,0.96
340,170,0,4,3.5,0.9,1.08
340,170,0,4,3.5,1.8,0.96
340,170,0,4,3.5,2.6,1.16
341,171,0,0,14.1,0,1.22
341,171,0,0,14.1,3.5,1.2
341,171,0,0,14.1,7,1.04
341,171,0,0,14.1,10.6,0.96
342,171,0,1,14.3,0,0.35
342,171,0,1,14.3,2.9,1.06
342,171,0,1,14.3,5.7,1.32
342,171,0,1,14.3,8.6,0.54
342,171,0,1,14.3,11.4,1.03
343,172,1,0,13.7,0,0.92
343,172,1,0,13.7,4.6,0.91
343,172,1,0,13.7,9.1,1.22
344,172,0,0,1.5,0,0.88
344,172,0,0,1.5,0.3,1.36
344,172,0,0,1.5,0.6,0.8
344,172,0,0,1.5,0.9,1.17
344,172,0,0,1.5,1.2,1
345,173,1,0,3.7,0,1.11
345,173,1,0,3.7,0.7,1.25
345,173,1,0,3.7,1.5,1.3
345,173,1,0,3.7,2.2,0.95
345,173,1,0,3.7,3,1.18
346,173,0,0,3.8,0,1.2
346,173,0,0,3.8,1.9,1.22
347,174,0,0,0.1,0,1.07
347,174,0,0,0.1,0,1.06
348,174,1,4,3.2,0,1.19
348,174,1,4,3.2,1.1,0.97
348,174,1,4,3.2,2.1,1.01
349,175,0,0,8.2,0,0.47
349,175,0,0,8.2,2.7,0.7
349,175,0,0,8.2,5.5,0.71
350,175,0,0,3.9,0,0.93
350,175,0,0,3.9,1.3,1.22
350,175,0,0,3.9,2.6,0.99
351,176,0,3,12.7,0,1.16
351,176,0,3,12.7,6.3,1.14
352,176,0,0,8,0,0.73
352,176,0,0,8,2,1.1
352,176,0,0,8,4,0.82
352,176,0,0,8,6,1.22
353,177,0,1,1,0,1.06
353,177,0,1,1,0.2,0.97
353,177,0,1,1,0.4,1.05
353,177,0,1,1,0.6,1.13
353,177,0,1,1,0.8,1
354,177,0,0,8.1,0,1.03
354,177,0,0,8.1,4,1.28
355,178,0,0,6.7,0,1
355,178,0,0,6.7,1.7,0.92
355,178,0,0,6.7,3.4,1.32
355,178,0,0,6.7,5,1.59
356,178,0,0,11.7,0,0.88
356,178,0,0,11.7,5.8,1.01
357,179,1,0,1.1,0,0.83
357,179,1,0,1.1,0.6,1.19
358,179,0,0,7.8,0,0.8
358,179,0,0,7.8,3.9,0.65
359,180,1,0,4.8,0,1.15
359,180,1,0,4.8,1,0.96
359,180,1,0,4.8,1.9,1.11
359,180,1,0,4.8,2.9,0.76
359,180,1,0,4.8,3.8,0.98
360,180,1,2,7.7,0,0.7
360,180,1,2,7.7,1.9,1.37
360,180,1,2,7.7,3.9,1.04
360,180,1,2,7.7,5.8,1.48
361,181,0,0,2.3,0,0.63
361,181,0,0,2.3,0.6,0.87
361,181,0,0,2.3,1.1,1.1
361,181,0,0,2.3,1.7,0.75
362,181,0,0,2.5,0,0.84
362,181,0,0,2.5,1.2,0.6
363,182,0,4,9.2,0,1.13
363,182,0,4,9.2,3.1,1.28
363,182,0,4,9.2,6.1,1.04
364,182,1,0,11.8,0,0.94
364,182,1,0,11.8,2.4,0.95
364,182,1,0,11.8,4.7,0.89
364,182,1,0,11.8,7.1,0.9
364,182,1,0,11.8,9.4,0.66
365,183,0,4,3.1,0,1
365,183,0,4,3.1,1.6,1.02
366,183,0,0,14.5,0,1.35
366,183,0,0,14.5,2.9,1.37
366,183,0,0,14.5,5.8,1.15
366,183,0,0,14.5,8.7,0.82
366,183,0,0,14.5,11.6,1.19
367,184,1,3,5.5,0,1.1
367,184,1,3,5.5,1.1,1.16
367,184,1,3,5.5,2.2,0.98
367,184,1,3,5.5,3.3,1.41
367,184,1,3,5.5,4.4,1.1
368,184,0,0,11.1,0,0.9
368,184,0,0,11.1,2.2,1.09
368,184,0,0,11.1,4.4,1.49
368,184,0,0,11.1,6.7,1.45
368,184,0,0,11.1,8.9,0.91
369,185,0,4,6.4,0,1.35
369,185,0,4,6.4,1.6,1.11
369,185,0,4,6.4,3.2,1.55
369,185,0,4,6.4,4.8,1.01
370,185,0,0,1.8,0,0.94
370,185,0,0,1.8,0.9,0.86
371,186,0,4,5.3,0,0.64
371,186,0,4,5.3,1.1,1
371,186,0,4,5.3,2.1,1.33
371,186,0,4,5.3,3.2,0.58
371,186,0,4,5.3,4.2,1.13
372,186,1,0,6.8,0,0.77
372,186,1,0,6.8,3.4,1.13
373,187,0,4,8.1,0,0.76
373,187,0,4,8.1,4,0.78
374,187,0,2,6.2,0,0.67
374,187,0,2,6.2,1.6,0.98
374,187,0,2,6.2,3.1,1.13
374,187,0,2,6.2,4.7,0.9
375,188,0,5,0.6,0,0.74
375,188,0,5,0.6,0.1,0.8
375,188,0,5,0.6,0.2,0.6
375,188,0,5,0.6,0.4,0.69
375,188,0,5,0.6,0.5,0.63
376,188,0,4,14.1,0,0.49
376,188,0,4,14.1,7,0.71
377,189,1,0,8.9,0,0.89
377,189,1,0,8.9,1.8,0.99
377,189,1,0,8.9,3.6,1.4
377,189,1,0,8.9,5.3,0.89
377,189,1,0,8.9,7.1,1.82
378,189,0,0,1,0,1.45
378,189,0,0,1,0.5,1.56
379,190,1,2,7.9,0,1.07
379,190,1,2,7.9,1.6,1.23
379,190,1,2,7.9,3.2,0.96
379,190,1,2,7.9,4.7,0.82
379,190,1,2,7.9,6.3,1.44
380,190,1,4,2,0,0.93
380,190,1,4,2,0.4,1.15
380,190,1,4,2,0.8,0.93
380,190,1,4,2,1.2,1.2
380,190,1,4,2,1.6,1.04
381,191,0,3,7.8,0,1.3
381,191,0,3,7.8,1.6,1.12
381,191,0,3,7.8,3.1,1.6
381,191,0,3,7.8,4.7,1.41
381,191,0,3,7.8,6.2,1.19
382,191,1,0,6,0,0.96
382,191,1,0,6,1.2,1.31
382,191,1,0,6,2.4,1.02
382,191,1,0,6,3.6,1.04
382,191,1,0,6,4.8,1.09
383,192,0,2,13.7,0,0.8
383,192,0,2,13.7,3.4,0.82
383,192,0,2,13.7,6.8,0.85
383,192,0,2,13.7,10.3,0.77
384,192,0,0,8.1,0,0.71
384,192,0,0,8.1,4,1
385,193,0,1,2.2,0,0.97
385,193,0,1,2.2,0.6,0.83
385,193,0,1,2.2,1.1,0.76
385,193,0,1,2.2,1.7,0.81
386,193,0,0,5,0,1.66
386,193,0,0,5,1.7,1.83
386,193,0,0,5,3.3,1.49
387,194,1,0,5.9,0,0.97
387,194,1,0,5.9,2,0.62
387,194,1,0,5.9,3.9,1.03
388,194,0,0,13.4,0,0.76
388,194,0,0,13.4,4.5,1.15
388,194,0,0,13.4,8.9,1.03
389,195,0,2,8.4,0,0.98
389,195,0,2,8.4,4.2,1.22
390,195,0,1,7,0,0.88
390,195,0,1,7,2.3,0.93
390,195,0,1,7,4.7,1.46
391,196,1,5,9.1,0,0.94
391,196,1,5,9.1,4.6,1.25
392,196,0,0,6.1,0,0.97
392,196,0,0,6.1,2,1.01
392,196,0,0,6.1,4.1,1.02
393,197,1,0,7.3,0,0.89
393,197,1,0,7.3,1.5,0.73
393,197,1,0,7.3,2.9,0.93
393,197,1,0,7.3,4.4,0.91
393,197,1,0,7.3,5.8,0.87
394,197,0,4,12.7,0,0.83
394,197,0,4,12.7,3.2,1.15
394,197,0,4,12.7,6.3,1.42
394,197,0,4,12.7,9.5,1.31
395,198,1,4,9.9,0,0.92
395,198,1,4,9.9,2,1.23
395,198,1,4,9.9,4,1.22
395,198,1,4,9.9,5.9,1.14
395,198,1,4,9.9,7.9,1.83
396,198,0,3,5,0,1.09
396,198,0,3,5,1,0.62
396,198,0,3,5,2,0.89
396,198,0,3,5,3,1.37
396,198,0,3,5,4,1.03
397,199,0,1,1.7,0,1.61
397,199,0,1,1.7,0.3,1.22
397,199,0,1,1.7,0.7,1.48
397,199,0,1,1.7,1,0.95
397,199,0,1,1.7,1.4,1.32
398,199,0,0,0.5,0,0.95
398,199,0,0,0.5,0.1,1.29
398,199,0,0,0.5,0.2,1.18
398,199,0,0,0.5,0.3,0.53
398,199,0,0,0.5,0.4,1.3
399,200,0,0,7.2,0,0.84
399,200,0,0,7.2,1.4,0.65
399,200,0,0,7.2,2.9,0.56
399,200,0,0,7.2,4.3,0.87
399,200,0,0,7.2,5.8,0.87
400,200,1,4,2.3,0,1
400,200,1,4,2.3,0.6,0.95
400,200,1,4,2.3,1.1,1.26
400,200,1,4,2.3,1.7,0.84
401,201,0,4,2.2,0,0.94
401,201,0,4,2.2,1.1,1.09
402,201,0,1,10.3,0,0.98
402,201,0,1,10.3,2.6,0.91
402,201,0,1,10.3,5.2,0.88
402,201,0,1,10.3,7.7,0.79
403,202,0,0,9.2,0,0.78
403,202,0,0,9.2,4.6,1.14
404,202,0,4,5.2,0,1.09
404,202,0,4,5.2,1,1.56
404,202,0,4,5.2,2.1,0.93
404,202,0,4,5.2,3.1,1.35
404,202,0,4,5.2,4.2,1.46
405,203,0,0,8,0,0.73
405,203,0,0,8,2.7,0.47
405,203,0,0,8,5.3,0.66
406,203,1,0,6.4,0,0.77
406,203,1,0,6.4,1.3,0.92
406,203,1,0,6.4,2.6,0.67
406,203,1,0,6.4,3.8,0.63
406,203,1,0,6.4,5.1,0.83
407,204,0,1,10.3,0,0.57
407,204,0,1,10.3,5.2,1.05
408,204,0,0,0.7,0,0.98
408,204,0,0,0.7,0.2,1.2
408,204,0,0,0.7,0.3,0.96
408,204,0,0,0.7,0.5,1.47
409,205,0,1,4.5,0,1.3
409,205,0,1,4.5,2.2,1.54
410,205,0,0,5.4,0,1.34
410,205,0,0,5.4,1.4,1.65
410,205,0,0,5.4,2.7,1.6
410,205,0,0,5.4,4.1,1.48
411,206,0,0,0.9,0,1.33
411,206,0,0,0.9,0.4,0.76
412,206,0,1,8,0,0.64
412,206,0,1,8,1.6,0.73
412,206,0,1,8,3.2,1
412,206,0,1,8,4.8,1.02
412,206,0,1,8,6.4,0.7
413,207,0,0,2.4,0,1.11
413,207,0,0,2.4,0.6,1.23
413,207,0,0,2.4,1.2,1.14
413,207,0,0,2.4,1.8,1.05
414,207,0,0,1.4,0,1.16
414,207,0,0,1.4,0.3,1.17
414,207,0,0,1.4,0.6,0.92
414,207,0,0,1.4,0.8,0.95
414,207,0,0,1.4,1.1,1.1
415,208,1,0,6.8,0,0.82
415,208,1,0,6.8,2.3,0.99
415,208,1,0,6.8,4.5,0.93
416,208,1,0,8.1,0,1.07
416,208,1,0,8.1,4,1.04
417,209,0,0,10.2,0,1.14
417,209,0,0,10.2,3.4,0.59
417,209,0,0,10.2,6.8,0.8
418,209,0,1,4.6,0,0.55
418,209,0,1,4.6,2.3,0.63
419,210,0,3,5.8,0,1.28
419,210,0,3,5.8,1.4,1.04
419,210,0,3,5.8,2.9,0.88
419,210,0,3,5.8,4.3,0.91
420,210,0,2,0.1,0,1.03
420,210,0,2,0.1,0,1.01
420,210,0,2,0.1,0.1,0.87
421,211,0,2,1.4,0,0.79
421,211,0,2,1.4,0.3,0.85
421,211,0,2,1.4,0.7,0.82
421,211,0,2,1.4,1,0.8
422,211,1,0,11.8,0,0.51
422,211,1,0,11.8,3,0.91
422,211,1,0,11.8,5.9,1.21
422,211,1,0,11.8,8.9,1.09
423,212,0,2,5.3,0,0.46
423,212,0,2,5.3,1.3,0.47
423,212,0,2,5.3,2.6,0.9
423,212,0,2,5.3,4,0.57
424,212,0,0,2,0,0.82
424,212,0,0,2,1,0.91
425,213,1,2,9.1,0,1.01
425,213,1,2,9.1,2.3,0.77
425,213,1,2,9.1,4.6,1.07
425,213,1,2,9.1,6.8,0.89
426,213,1,1,7,0,1.09
426,213,1,1,7,2.3,1.37
426,213,1,1,7,4.7,0.8
427,214,1,4,5.4,0,1.43
427,214,1,4,5.4,1.4,1.33
427,214,1,4,5.4,2.7,1.29
427,214,1,4,5.4,4.1,1.19
428,214,0,0,2.7,0,0.47
428,214,0,0,2.7,0.7,0.79
428,214,0,0,2.7,1.4,0.97
428,214,0,0,2.7,2,0.53
429,215,1,0,8.3,0,1.15
429,215,1,0,8.3,2.8,1.11
